Date,Demand,Unhedged,Hedged,Spot,Cost
2017-02-04 05:00:00,71.126014,29.126014,42,22.62599996,1501.750492
2017-02-04 06:00:00,77.191998,35.191998,42,22.6073333,1635.82157
2017-02-04 07:00:00,74.562163,32.562163,42,22.60733335,1576.394466
2017-02-04 08:00:00,78.149792,36.149792,42,22.6073334,1657.44109
2017-02-04 09:00:00,73.457047,31.457047,42,22.60733334,1551.388535
2017-02-04 10:00:00,67.89667,25.89667,42,22.60733321,1425.727391
2017-02-04 11:00:00,64.487241,22.487241,42,22.60733335,1348.682079
2017-02-04 12:00:00,56.91395,14.91395,42,22.60733417,1177.569298
2017-02-04 13:00:00,59.321866,17.321866,42,22.60733244,1231.961654
2017-02-04 14:00:00,54.481316,12.481316,42,22.60733282,1122.597886
2017-02-04 15:00:00,54.637645,12.637645,42,22.60733316,1126.151692
2017-02-04 16:00:00,57.368606,15.368606,42,22.60733305,1187.861055
2017-02-04 17:00:00,57.369962,15.369962,42,22.6073335,1187.897231
2017-02-04 18:00:00,58.729352,16.729352,42,22.60733335,1218.615603
2017-02-04 19:00:00,59.459946,17.459946,42,22.6073334,1235.15311
2017-02-04 20:00:00,57.681334,15.681334,42,22.60733323,1194.944531
2017-02-04 21:00:00,58.929059,16.929059,42,22.60733317,1223.135514
2017-02-04 22:00:00,59.187268,17.187268,42,22.60733339,1229.010623
2017-02-04 23:00:00,57.447382,15.447382,42,22.60733341,1189.689801
2017-02-05 00:00:00,59.512586,17.512586,42,22.60733333,1236.332099
2017-02-05 01:00:00,57.156547,15.156547,42,22.60733333,1183.102386
2017-02-05 02:00:00,57.757645,15.757645,42,22.60733352,1196.671828
2017-02-05 03:00:00,59.648548,17.648548,42,22.60733316,1239.381737
2017-02-05 04:00:00,57.779449,15.779449,42,22.60733333,1197.175343
2017-02-05 05:00:00,61.447315,19.447315,42,22.60733346,1280.046687
2017-02-05 06:00:00,62.314411,20.314411,42,22.63866679,1300.390314
2017-02-05 07:00:00,62.938011,20.938011,42,22.63866674,1314.502651
2017-02-05 08:00:00,62.406225,20.406225,42,22.63866652,1302.461617
2017-02-05 09:00:00,57.398845,15.398845,42,22.63866666,1189.147694
2017-02-05 10:00:00,56.683043,14.683043,42,22.63866672,1172.943581
2017-02-05 11:00:00,52.575331,10.575331,42,22.63866648,1079.974062
2017-02-05 12:00:00,51.472638,9.472638,42,22.6386668,1055.027336
2017-02-05 13:00:00,46.592492,4.592492,42,22.63866663,944.579712
2017-02-05 14:00:00,47.453246,5.453246,42,22.63866663,964.058714
2017-02-05 15:00:00,51.638625,9.638625,42,22.6386667,1058.787203
2017-02-05 16:00:00,51.807381,9.807381,42,22.63866665,1062.60985
2017-02-05 17:00:00,54.913266,12.913266,42,22.63866673,1132.891988
2017-02-05 18:00:00,56.575534,14.575534,42,22.63866668,1170.506059
2017-02-05 19:00:00,59.833585,17.833585,42,22.63866658,1244.262357
2017-02-05 20:00:00,64.188548,22.188548,42,22.63866668,1342.827133
2017-02-05 21:00:00,65.387507,23.387507,42,22.63866659,1369.953477
2017-02-05 22:00:00,69.894446,27.894446,42,22.63866667,1471.947094
2017-02-05 23:00:00,71.752857,29.752857,42,22.63866674,1514.024814
2017-02-06 00:00:00,71.73981,29.73981,42,22.63866675,1513.730041
2017-02-06 01:00:00,72.061872,30.061872,42,22.63866665,1521.007086
2017-02-06 02:00:00,72.024522,30.024522,42,22.63866672,1520.176606
2017-02-06 03:00:00,76.931069,34.931069,42,22.6386667,1631.211767
2017-02-06 04:00:00,82.879016,40.879016,42,22.63866663,1765.858525
2017-02-06 05:00:00,90.225717,48.225717,42,22.63866664,1932.13729
2017-02-06 06:00:00,92.805701,50.805701,42,23.00433337,2011.253432
2017-02-06 07:00:00,97.153397,55.153397,42,23.00433333,2111.561504
2017-02-06 08:00:00,93.265227,51.265227,42,23.00433332,2021.969177
2017-02-06 09:00:00,89.68732,47.68732,42,23.00433337,1939.431134
2017-02-06 10:00:00,86.401981,44.401981,42,23.00433334,1863.644853
2017-02-06 11:00:00,78.280084,36.280084,42,23.00433333,1676.411963
2017-02-06 12:00:00,74.714181,32.714181,42,23.0043333,1594.370348
2017-02-06 13:00:00,73.858508,31.858508,42,23.00433333,1574.517293
2017-02-06 14:00:00,71.41948,29.41948,42,23.00433335,1518.214907
2017-02-06 15:00:00,73.484237,31.484237,42,23.00433332,1565.804219
2017-02-06 16:00:00,76.73994,34.73994,42,23.00433332,1640.919023
2017-02-06 17:00:00,75.781558,33.781558,42,23.00433332,1618.859161
2017-02-06 18:00:00,78.704842,36.704842,42,23.00433337,1686.226854
2017-02-06 19:00:00,78.02475,36.02475,42,23.00433337,1670.467365
2017-02-06 20:00:00,76.550892,34.550892,42,23.00433331,1636.532233
2017-02-06 21:00:00,75.240908,33.240908,42,23.00433332,1606.386515
2017-02-06 22:00:00,71.025834,29.025834,42,23.00433336,1509.218528
2017-02-06 23:00:00,70.721976,28.721976,42,23.00433336,1502.322315
2017-02-07 00:00:00,74.289623,32.289623,42,23.00433332,1584.551195
2017-02-07 01:00:00,70.994953,28.994953,42,23.00433336,1508.560367
2017-02-07 02:00:00,75.794983,33.794983,42,23.00433332,1619.335971
2017-02-07 03:00:00,72.477824,30.477824,42,23.00433334,1542.856927
2017-02-07 04:00:00,80.814777,38.814777,42,23.0043333,1734.806987
2017-02-07 05:00:00,91.024219,49.024219,42,23.00433333,1970.014313
2017-02-07 06:00:00,88.435105,46.435105,42,22.75933334,1899.990084
2017-02-07 07:00:00,90.68602,48.68602,42,22.75933333,1951.556425
2017-02-07 08:00:00,87.737866,45.737866,42,22.75933336,1884.146333
2017-02-07 09:00:00,83.822711,41.822711,42,22.75933331,1794.888717
2017-02-07 10:00:00,81.64773,39.64773,42,22.75933332,1745.259456
2017-02-07 11:00:00,78.178449,36.178449,42,22.75933336,1665.978146
2017-02-07 12:00:00,77.388445,35.388445,42,22.7593333,1647.905343
2017-02-07 13:00:00,74.372679,32.372679,42,22.75933333,1579.014093
2017-02-07 14:00:00,74.115156,32.115156,42,22.75933335,1573.063249
2017-02-07 15:00:00,73.075894,31.075894,42,22.75933335,1549.389108
2017-02-07 16:00:00,80.345078,38.345078,42,22.75933336,1715.452015
2017-02-07 17:00:00,78.858199,36.858199,42,22.75933333,1681.499011
2017-02-07 18:00:00,81.111356,39.111356,42,22.7593333,1732.823232
2017-02-07 19:00:00,82.524771,40.524771,42,22.75933335,1765.164234
2017-02-07 20:00:00,76.808487,34.808487,42,22.7593333,1634.751058
2017-02-07 21:00:00,78.470546,36.470546,42,22.75933333,1672.595464
2017-02-07 22:00:00,71.09675,29.09675,42,22.75933333,1504.264454
2017-02-07 23:00:00,73.912478,31.912478,42,22.75933337,1568.576033
2017-02-08 00:00:00,75.659293,33.659293,42,22.75933331,1608.552387
2017-02-08 01:00:00,70.644406,28.644406,42,22.7593333,1493.912588
2017-02-08 02:00:00,75.744685,33.744685,42,22.75933334,1610.340845
2017-02-08 03:00:00,73.708669,31.708669,42,22.7593333,1563.864728
2017-02-08 04:00:00,82.771316,40.771316,42,22.75933331,1770.82461
2017-02-08 05:00:00,93.473985,51.473985,42,22.75933336,2014.889009
2017-02-08 06:00:00,89.338562,47.338562,42,22.13466669,1893.118875
2017-02-08 07:00:00,95.410244,53.410244,42,22.13466665,2028.576092
2017-02-08 08:00:00,91.928867,49.928867,42,22.1346667,1951.083533
2017-02-08 09:00:00,88.847214,46.847214,42,22.13466664,1882.845477
2017-02-08 10:00:00,87.916453,45.916453,42,22.13466667,1862.324769
2017-02-08 11:00:00,90.420795,48.420795,42,22.13466669,1918.440127
2017-02-08 12:00:00,84.542964,42.542964,42,22.13466663,1787.213982
2017-02-08 13:00:00,85.572026,43.572026,42,22.13466668,1809.971496
2017-02-08 14:00:00,85.084425,43.084425,42,22.13466665,1798.950349
2017-02-08 15:00:00,80.868883,38.868883,42,22.13466667,1704.634736
2017-02-08 16:00:00,82.411514,40.411514,42,22.13466665,1739.394775
2017-02-08 17:00:00,81.333389,39.333389,42,22.13466667,1715.488908
2017-02-08 18:00:00,79.600025,37.600025,42,22.1346667,1676.495478
2017-02-08 19:00:00,87.647959,45.647959,42,22.13466665,1855.81552
2017-02-08 20:00:00,84.304362,42.304362,42,22.13466667,1781.391767
2017-02-08 21:00:00,81.694114,39.694114,42,22.13466663,1723.248446
2017-02-08 22:00:00,78.673904,36.673904,42,22.13466668,1656.18579
2017-02-08 23:00:00,80.8703,38.8703,42,22.13466668,1705.212465
2017-02-09 00:00:00,81.496144,39.496144,42,22.13466665,1719.090407
2017-02-09 01:00:00,81.062072,39.062072,42,22.13466665,1709.38682
2017-02-09 02:00:00,82.662139,40.662139,42,22.13466669,1745.043138
2017-02-09 03:00:00,86.165142,44.165142,42,22.13466667,1823.319199
2017-02-09 04:00:00,89.185732,47.185732,42,22.13466667,1889.62053
2017-02-09 05:00:00,98.967964,56.967964,42,22.13466667,2107.389289
2017-02-09 06:00:00,103.307229,61.307229,42,20.98299999,2130.674791
2017-02-09 07:00:00,101.088946,59.088946,42,20.983,2083.956415
2017-02-09 08:00:00,104.127898,62.127898,42,20.98300002,2148.088388
2017-02-09 09:00:00,99.309704,57.309704,42,20.98299997,2046.722448
2017-02-09 10:00:00,94.375871,52.375871,42,20.983,1942.632442
2017-02-09 11:00:00,100.032819,58.032819,42,20.98300001,2061.693168
2017-02-09 12:00:00,91.442842,49.442842,42,20.983,1880.550723
2017-02-09 13:00:00,87.948187,45.948187,42,20.98299998,1806.961085
2017-02-09 14:00:00,89.760945,47.760945,42,20.98300002,1845.095383
2017-02-09 15:00:00,87.752805,45.752805,42,20.983,1802.767632
2017-02-09 16:00:00,96.473047,54.473047,42,20.983,1986.545849
2017-02-09 17:00:00,97.482905,55.482905,42,20.98299997,2007.632285
2017-02-09 18:00:00,89.902545,47.902545,42,20.98300002,1847.756652
2017-02-09 19:00:00,98.078053,56.078053,42,20.98300001,2020.254671
2017-02-09 20:00:00,96.446645,54.446645,42,20.983,1985.848957
2017-02-09 21:00:00,91.742714,49.742714,42,20.98299998,1886.869018
2017-02-09 22:00:00,89.812946,47.812946,42,20.98300001,1846.325831
2017-02-09 23:00:00,87.452004,45.452004,42,20.98300001,1796.510808
2017-02-10 00:00:00,89.172901,47.172901,42,20.98299997,1832.770835
2017-02-10 01:00:00,86.15063,44.15063,42,20.98299998,1769.025192
2017-02-10 02:00:00,83.73331,41.73331,42,20.98300003,1718.413216
2017-02-10 03:00:00,94.280206,52.280206,42,20.98299996,1940.70957
2017-02-10 04:00:00,92.239801,50.239801,42,20.98299997,1897.084689
2017-02-10 05:00:00,105.10153,63.10153,42,20.98300002,2168.148627
2017-02-10 06:00:00,102.217009,60.217009,42,20.80533331,2099.903697
2017-02-10 07:00:00,104.992316,62.992316,42,20.80533335,2158.263436
2017-02-10 08:00:00,101.54142,59.54142,42,20.80533332,2085.844489
2017-02-10 09:00:00,96.75627,54.75627,42,20.80533332,1985.87535
2017-02-10 10:00:00,96.129091,54.129091,42,20.80533336,1972.787046
2017-02-10 11:00:00,93.481085,51.481085,42,20.80533334,1917.351126
2017-02-10 12:00:00,92.428273,50.428273,42,20.80533335,1896.166435
2017-02-10 13:00:00,88.739923,46.739923,42,20.8053333,1819.07539
2017-02-10 14:00:00,91.310889,49.310889,42,20.80533334,1872.699742
2017-02-10 15:00:00,86.121637,44.121637,42,20.80533335,1764.53273
2017-02-10 16:00:00,91.305806,49.305806,42,20.80533337,1873.171768
2017-02-10 17:00:00,84.005495,42.005495,42,20.80533334,1719.869778
2017-02-10 18:00:00,87.683373,45.683373,42,20.80533332,1797.005861
2017-02-10 19:00:00,87.639651,45.639651,42,20.80533334,1796.318556
2017-02-10 20:00:00,82.380422,40.380422,42,20.80533331,1686.150867
2017-02-10 21:00:00,86.263007,44.263007,42,20.80533335,1767.352376
2017-02-10 22:00:00,77.674926,35.674926,42,20.80533335,1587.494129
2017-02-10 23:00:00,79.48224,37.48224,42,20.8053333,1625.578561
2017-02-11 00:00:00,77.626325,35.626325,42,20.8053333,1586.413728
2017-02-11 01:00:00,81.567949,39.567949,42,20.80533334,1668.761195
2017-02-11 02:00:00,77.899501,35.899501,42,20.80533333,1591.632628
2017-02-11 03:00:00,84.457407,42.457407,42,20.80533335,1729.294701
2017-02-11 04:00:00,77.436669,35.436669,42,20.80533332,1582.469421
2017-02-11 05:00:00,84.698554,42.698554,42,20.80533337,1734.802141
2017-02-11 06:00:00,85.61233,43.61233,42,20.12699999,1723.617051
2017-02-11 07:00:00,84.138007,42.138007,42,20.127,1693.745352
2017-02-11 08:00:00,89.053696,47.053696,42,20.12700005,1793.487915
2017-02-11 09:00:00,79.099828,37.099828,42,20.127,1591.254533
2017-02-11 10:00:00,79.365121,37.365121,42,20.12700001,1597.098665
2017-02-11 11:00:00,71.856313,29.856313,42,20.12700001,1445.215044
2017-02-11 12:00:00,69.905774,27.905774,42,20.12700002,1405.89251
2017-02-11 13:00:00,66.399042,24.399042,42,20.12700008,1334.881622
2017-02-11 14:00:00,60.899259,18.899259,42,20.12699994,1223.054025
2017-02-11 15:00:00,63.779035,21.779035,42,20.12699992,1281.562316
2017-02-11 16:00:00,59.586584,17.586584,42,20.12699991,1196.545491
2017-02-11 17:00:00,67.50657,25.50657,42,20.12699995,1356.965477
2017-02-11 18:00:00,62.818406,20.818406,42,20.12699996,1261.720069
2017-02-11 19:00:00,70.658785,28.658785,42,20.12700004,1420.731173
2017-02-11 20:00:00,66.547198,24.547198,42,20.12700007,1337.327866
2017-02-11 21:00:00,70.265404,28.265404,42,20.12700001,1412.802388
2017-02-11 22:00:00,69.695917,27.695917,42,20.12700005,1401.441684
2017-02-11 23:00:00,67.291177,25.291177,42,20.127,1352.570109
2017-02-12 00:00:00,72.520853,30.520853,42,20.12699996,1458.521264
2017-02-12 01:00:00,64.384377,22.384377,42,20.12699998,1293.630643
2017-02-12 02:00:00,70.182419,28.182419,42,20.12700006,1411.250029
2017-02-12 03:00:00,68.764643,26.764643,42,20.12699999,1382.372171
2017-02-12 04:00:00,66.250573,24.250573,42,20.12699994,1331.280192
2017-02-12 05:00:00,73.395105,31.395105,42,20.12700006,1476.461518
2017-02-12 06:00:00,69.508935,27.508935,42,20.11666666,1397.277237
2017-02-12 07:00:00,73.081014,31.081014,42,20.11666674,1469.768036
2017-02-12 08:00:00,71.130514,29.130514,42,20.11666661,1430.0848
2017-02-12 09:00:00,71.573293,29.573293,42,20.11666668,1439.210338
2017-02-12 10:00:00,65.397259,23.397259,42,20.11666667,1314.300794
2017-02-12 11:00:00,68.277125,26.277125,42,20.1166667,1372.625983
2017-02-12 12:00:00,59.38892,17.38892,42,20.11666663,1192.356372
2017-02-12 13:00:00,61.539252,19.539252,42,20.11666663,1235.689197
2017-02-12 14:00:00,63.676537,21.676537,42,20.11666674,1279.41663
2017-02-12 15:00:00,61.809119,19.809119,42,20.1166666,1241.472843
2017-02-12 16:00:00,64.016207,22.016207,42,20.11666665,1286.09978
2017-02-12 17:00:00,65.755653,23.755653,42,20.1166667,1321.341364
2017-02-12 18:00:00,67.357314,25.357314,42,20.11666673,1353.737885
2017-02-12 19:00:00,72.263141,30.263141,42,20.11666665,1453.014307
2017-02-12 20:00:00,73.155451,31.155451,42,20.11666665,1470.92508
2017-02-12 21:00:00,79.266068,37.266068,42,20.11666668,1594.630483
2017-02-12 22:00:00,77.970042,35.970042,42,20.11666664,1568.228286
2017-02-12 23:00:00,82.413536,40.413536,42,20.11666664,1658.486241
2017-02-13 00:00:00,79.301311,37.301311,42,20.11666664,1595.290491
2017-02-13 01:00:00,80.706341,38.706341,42,20.11666666,1623.678944
2017-02-13 02:00:00,80.99979,38.99979,42,20.11666671,1629.616388
2017-02-13 03:00:00,82.818022,40.818022,42,20.1166667,1666.240448
2017-02-13 04:00:00,90.512813,48.512813,42,20.1166667,1821.749924
2017-02-13 05:00:00,94.837069,52.837069,42,20.11666667,1909.318205
2017-02-13 06:00:00,107.014982,65.014982,42,20.24299998,2163.212285
2017-02-13 07:00:00,102.577774,60.577774,42,20.24300001,2072.549654
2017-02-13 08:00:00,102.642116,60.642116,42,20.243,2074.150875
2017-02-13 09:00:00,97.481057,55.481057,42,20.24300003,1969.242538
2017-02-13 10:00:00,88.731587,46.731587,42,20.24300002,1791.327218
2017-02-13 11:00:00,82.557217,40.557217,42,20.24299998,1665.602721
2017-02-13 12:00:00,77.345755,35.345755,42,20.24300005,1559.723975
2017-02-13 13:00:00,72.562363,30.562363,42,20.24299998,1462.185481
2017-02-13 14:00:00,65.991358,23.991358,42,20.24300004,1328.139367
2017-02-13 15:00:00,68.8063,26.8063,42,20.24300007,1385.225012
2017-02-13 16:00:00,72.08232,30.08232,42,20.24299998,1451.909828
2017-02-13 17:00:00,76.914838,34.914838,42,20.243,1550.206392
2017-02-13 18:00:00,76.590655,34.590655,42,20.24300003,1543.493195
2017-02-13 19:00:00,77.894873,35.894873,42,20.243,1569.903198
2017-02-13 20:00:00,84.789298,42.789298,42,20.24299996,1710.358999
2017-02-13 21:00:00,79.339949,37.339949,42,20.24300003,1599.149267
2017-02-13 22:00:00,78.550824,36.550824,42,20.24299997,1583.083291
2017-02-13 23:00:00,79.129621,37.129621,42,20.24299997,1595.257308
2017-02-14 00:00:00,77.396242,35.396242,42,20.24300003,1559.905554
2017-02-14 01:00:00,82.634458,40.634458,42,20.24300003,1666.483348
2017-02-14 02:00:00,78.071976,36.071976,42,20.24299997,1573.451302
2017-02-14 03:00:00,80.423168,38.423168,42,20.24299996,1621.526557
2017-02-14 04:00:00,93.503057,51.503057,42,20.24300002,1887.201314
2017-02-14 05:00:00,99.603884,57.603884,42,20.24300003,2011.384055
2017-02-14 06:00:00,102.259651,60.259651,42,19.91699998,2043.999759
2017-02-14 07:00:00,106.497394,64.497394,42,19.917,2128.752612
2017-02-14 08:00:00,102.817588,60.817588,42,19.91700003,2055.352279
2017-02-14 09:00:00,92.652638,50.652638,42,19.91700001,1852.263403
2017-02-14 10:00:00,86.715831,44.715831,42,19.91699999,1733.800487
2017-02-14 11:00:00,76.77967,34.77967,42,19.91700003,1535.487222
2017-02-14 12:00:00,71.331423,29.331423,42,19.91699995,1426.708302
2017-02-14 13:00:00,66.986206,24.986206,42,19.91700006,1339.629007
2017-02-14 14:00:00,63.810116,21.810116,42,19.91699993,1275.957619
2017-02-14 15:00:00,64.995527,22.995527,42,19.91700006,1299.569104
2017-02-14 16:00:00,65.835187,23.835187,42,19.91700003,1316.323022
2017-02-14 17:00:00,71.769418,29.769418,42,19.91700002,1434.845946
2017-02-14 18:00:00,74.925038,32.925038,42,19.91699999,1497.829768
2017-02-14 19:00:00,75.734924,33.734924,42,19.91699998,1513.935061
2017-02-14 20:00:00,80.504731,38.504731,42,19.91699999,1609.175343
2017-02-14 21:00:00,80.052667,38.052667,42,19.91699999,1599.98697
2017-02-14 22:00:00,75.625756,33.625756,42,19.91700003,1511.584493
2017-02-14 23:00:00,75.820768,33.820768,42,19.91699999,1515.566085
2017-02-15 00:00:00,77.419916,35.419916,42,19.91699999,1547.403964
2017-02-15 01:00:00,80.130288,38.130288,42,19.91699997,1601.711388
2017-02-15 02:00:00,82.074434,40.074434,42,19.917,1640.651782
2017-02-15 03:00:00,81.136767,39.136767,42,19.91699996,1622.001135
2017-02-15 04:00:00,87.552214,45.552214,42,19.91699999,1750.027401
2017-02-15 05:00:00,97.933898,55.933898,42,19.917,1957.52226
2017-02-15 06:00:00,100.288737,58.288737,42,19.39599998,1974.810114
2017-02-15 07:00:00,101.138417,59.138417,42,19.39599998,1991.541074
2017-02-15 08:00:00,97.086075,55.086075,42,19.39600002,1912.687312
2017-02-15 09:00:00,86.293623,44.293623,42,19.39600005,1702.63473
2017-02-15 10:00:00,79.383602,37.383602,42,19.39599995,1568.388657
2017-02-15 11:00:00,70.860873,28.860873,42,19.39599993,1402.49636
2017-02-15 12:00:00,66.219323,24.219323,42,19.39599998,1312.271277
2017-02-15 13:00:00,59.205388,17.205388,42,19.39600014,1175.582034
2017-02-15 14:00:00,57.005645,15.005645,42,19.39599997,1132.78097
2017-02-15 15:00:00,57.303215,15.303215,42,19.39600012,1138.243808
2017-02-15 16:00:00,58.785833,16.785833,42,19.39599999,1167.265572
2017-02-15 17:00:00,64.142528,22.142528,42,19.39599999,1271.491315
2017-02-15 18:00:00,67.809323,25.809323,42,19.39600003,1342.899986
2017-02-15 19:00:00,70.497952,28.497952,42,19.39600003,1395.285236
2017-02-15 20:00:00,72.541084,30.541084,42,19.39600004,1434.853586
2017-02-15 21:00:00,72.151168,30.151168,42,19.39599998,1427.083539
2017-02-15 22:00:00,72.021599,30.021599,42,19.396,1424.649045
2017-02-15 23:00:00,69.802775,27.802775,42,19.39600001,1381.359034
2017-02-16 00:00:00,70.700678,28.700678,42,19.39600003,1398.661421
2017-02-16 01:00:00,74.630884,32.630884,42,19.39599996,1475.168756
2017-02-16 02:00:00,71.853752,29.853752,42,19.39600006,1421.111381
2017-02-16 03:00:00,75.379677,33.379677,42,19.396,1489.850047
2017-02-16 04:00:00,83.548022,41.548022,42,19.39600004,1648.793305
2017-02-16 05:00:00,88.403684,46.403684,42,19.39600003,1743.401157
2017-02-16 06:00:00,93.618296,51.618296,42,19.1726667,1836.031187
2017-02-16 07:00:00,91.365769,49.365769,42,19.17266664,1792.58476
2017-02-16 08:00:00,88.704541,46.704541,42,19.17266667,1741.74661
2017-02-16 09:00:00,80.691679,38.691679,42,19.1726666,1587.345175
2017-02-16 10:00:00,73.961714,31.961714,42,19.17266664,1457.135924
2017-02-16 11:00:00,69.885362,27.885362,42,19.17266666,1378.849562
2017-02-16 12:00:00,64.560616,22.560616,42,19.17266661,1276.162271
2017-02-16 13:00:00,60.543223,18.543223,42,19.17266664,1198.302015
2017-02-16 14:00:00,57.39596,15.39596,42,19.17266669,1137.75786
2017-02-16 15:00:00,52.626065,10.626065,42,19.17266678,1045.666278
2017-02-16 16:00:00,58.994404,16.994404,42,19.17266663,1168.710439
2017-02-16 17:00:00,63.476737,21.476737,42,19.17266667,1255.330495
2017-02-16 18:00:00,64.035983,22.035983,42,19.17266659,1266.207687
2017-02-16 19:00:00,66.27406,24.27406,42,19.17266669,1309.466229
2017-02-16 20:00:00,65.268952,23.268952,42,19.17266664,1289.91461
2017-02-16 21:00:00,62.676822,20.676822,42,19.1726666,1239.735667
2017-02-16 22:00:00,63.803952,21.803952,42,19.17266664,1261.670895
2017-02-16 23:00:00,63.542443,21.542443,42,19.17266674,1256.724556
2017-02-17 00:00:00,63.199684,21.199684,42,19.17266666,1250.004853
2017-02-17 01:00:00,64.925956,22.925956,42,19.1726667,1283.430844
2017-02-17 02:00:00,67.771743,25.771743,42,19.17266674,1338.108074
2017-02-17 03:00:00,66.411855,24.411855,42,19.17266669,1311.155053
2017-02-17 04:00:00,70.591358,28.591358,42,19.17266663,1392.237292
2017-02-17 05:00:00,78.793408,36.793408,42,19.17266666,1551.115727
2017-02-17 06:00:00,79.495036,37.495036,42,19.3216667,1569.387213
2017-02-17 07:00:00,78.502864,36.502864,42,19.3216667,1550.182386
2017-02-17 08:00:00,79.07306,37.07306,42,19.32166662,1561.67518
2017-02-17 09:00:00,73.328055,31.328055,42,19.32166667,1449.804536
2017-02-17 10:00:00,70.6785,28.6785,42,19.32166661,1398.241132
2017-02-17 11:00:00,68.546457,26.546457,42,19.32166669,1356.884879
2017-02-17 12:00:00,66.22365,24.22365,42,19.32166656,1311.884527
2017-02-17 13:00:00,66.585411,24.585411,42,19.32166672,1318.718539
2017-02-17 14:00:00,63.683794,21.683794,42,19.32166671,1262.262805
2017-02-17 15:00:00,64.567958,22.567958,42,19.32166672,1279.383243
2017-02-17 16:00:00,65.44936,23.44936,42,19.32166667,1296.525121
2017-02-17 17:00:00,63.634352,21.634352,42,19.32166671,1261.239732
2017-02-17 18:00:00,63.270171,21.270171,42,19.3216666,1254.17606
2017-02-17 19:00:00,63.938338,21.938338,42,19.3216666,1267.168516
2017-02-17 20:00:00,63.343285,21.343285,42,19.32166659,1255.877709
2017-02-17 21:00:00,61.239141,19.239141,42,19.3216667,1214.839177
2017-02-17 22:00:00,63.857616,21.857616,42,19.32166669,1265.934013
2017-02-17 23:00:00,58.256236,16.256236,42,19.32166668,1156.741114
2017-02-18 00:00:00,60.688641,18.688641,42,19.32166656,1204.164243
2017-02-18 01:00:00,59.285186,17.285186,42,19.32166678,1176.860611
2017-02-18 02:00:00,60.147421,18.147421,42,19.32166673,1193.64595
2017-02-18 03:00:00,61.032979,19.032979,42,19.32166666,1210.974404
2017-02-18 04:00:00,63.585239,21.585239,42,19.32166675,1259.900941
2017-02-18 05:00:00,67.293159,25.293159,42,19.32166665,1331.926266
2017-02-18 06:00:00,65.970399,23.970399,42,18.53333332,1287.669447
2017-02-18 07:00:00,68.286574,26.286574,42,18.53333318,1331.180522
2017-02-18 08:00:00,68.457698,26.457698,42,18.53333342,1334.222553
2017-02-18 09:00:00,64.63608,22.63608,42,18.53333337,1262.698073
2017-02-18 10:00:00,64.380645,22.380645,42,18.53333337,1258.022503
2017-02-18 11:00:00,53.85068,11.85068,42,18.53333315,1061.637186
2017-02-18 12:00:00,51.446048,9.446048,42,18.53333317,1016.756099
2017-02-18 13:00:00,51.752267,9.752267,42,18.53333339,1022.27796
2017-02-18 14:00:00,50.076801,8.076801,42,18.53333329,991.155578
2017-02-18 15:00:00,50.469577,8.469577,42,18.53333328,998.41736
2017-02-18 16:00:00,50.346643,8.346643,42,18.5333335,996.039935
2017-02-18 17:00:00,51.547069,9.547069,42,18.53333335,1018.507036
2017-02-18 18:00:00,51.941022,9.941022,42,18.53333334,1025.980721
2017-02-18 19:00:00,52.895808,10.895808,42,18.53333317,1043.849306
2017-02-18 20:00:00,53.904044,11.904044,42,18.53333345,1062.306156
2017-02-18 21:00:00,56.376015,14.376015,42,18.53333336,1108.636556
2017-02-18 22:00:00,56.488682,14.488682,42,18.53333323,1110.806441
2017-02-18 23:00:00,57.33573,15.33573,42,18.53333345,1126.582546
2017-02-19 00:00:00,60.352688,18.352688,42,18.53333349,1183.005517
2017-02-19 01:00:00,58.12861,16.12861,42,18.53333325,1141.337601
2017-02-19 02:00:00,64.56057,22.56057,42,18.53333315,1261.657352
2017-02-19 03:00:00,65.414564,23.414564,42,18.53333336,1277.389115
2017-02-19 04:00:00,64.161945,22.161945,42,18.53333332,1254.049547
2017-02-19 05:00:00,63.955986,21.955986,42,18.5333334,1250.342947
2017-02-19 06:00:00,71.020318,29.020318,42,18.51499996,1381.666806
2017-02-19 07:00:00,64.248265,22.248265,42,18.51499991,1255.225425
2017-02-19 08:00:00,66.470024,24.470024,42,18.51500004,1296.894482
2017-02-19 09:00:00,63.643303,21.643303,42,18.51500003,1244.144465
2017-02-19 10:00:00,57.965298,15.965298,42,18.51499977,1138.469433
2017-02-19 11:00:00,58.548073,16.548073,42,18.51499982,1149.281823
2017-02-19 12:00:00,51.079556,9.079556,42,18.51500032,1009.910055
2017-02-19 13:00:00,53.029821,11.029821,42,18.51499963,1046.359538
2017-02-19 14:00:00,52.348235,10.348235,42,18.51500303,1033.827276
2017-02-19 15:00:00,51.288642,9.288642,42,18.51499964,1013.863263
2017-02-19 16:00:00,56.421527,14.421527,42,18.51500011,1109.455473
2017-02-19 17:00:00,56.272916,14.272916,42,18.51500017,1106.872442
2017-02-19 18:00:00,54.258812,12.258812,42,18.51499988,1069.316041
2017-02-19 19:00:00,59.466407,17.466407,42,18.51499993,1166.134625
2017-02-19 20:00:00,62.909278,20.909278,42,18.51500001,1230.2133
2017-02-19 21:00:00,64.830814,22.830814,42,18.51500011,1266.289705
2017-02-19 22:00:00,64.948437,22.948437,42,18.51499995,1268.250527
