run,train_size,dda_bd,mlp_ieo,rnn_ieo,lstm_ieo
18,180,15.661968600000364,1.6944134000004851,1.8933956999999282,3.0834555000001274
18,190,12.41526740000063,1.770615800000087,2.089969500000734,3.2277357000002667
18,200,23.92019540000001,1.7979796999998143,2.2164530000000013,3.171932699999161
19,10,0.010819699999956356,0.16680730000007316,0.2555165000003399,0.3919826999999714
19,20,0.020673299999543815,0.2726179000001139,0.40143480000006093,0.5288903000000573
19,30,0.05436589999953867,0.3334082999999737,0.3634108999995078,0.4861622999997053
19,40,0.08672649999971327,0.461819000000105,0.5866857000000891,0.907748999999967
19,50,0.10789369999929477,0.5480558000008386,0.6900476000000708,0.9245576999992409
19,60,0.11425500000041211,0.5860968999995748,0.7145949999994627,1.0314448999997694
19,70,0.1291101000006165,0.802935300000172,0.8396321000000171,1.5204013000002305
19,80,0.19087190000027476,0.7479280000006838,0.9415208000000348,1.5447666999998546
19,90,0.19474329999957263,0.7678753000000142,0.9517638999996052,1.8368815999992876
19,100,0.7782380999997258,1.0928647000000637,1.2986704000004465,2.02487949999977
19,110,0.7981681000001117,1.2294804000002841,1.8807374000007258,2.4349583000002895
19,120,2.132818600000064,1.2098015000001396,1.7021660999998858,3.006567599999471
19,130,4.0950511000000915,1.328735900000538,1.5734343000003719,2.3060145999997985
19,140,3.809929799999736,1.6698599000001195,1.9713880999997855,2.652468399999634
19,150,8.533760000000257,1.4163174999994226,1.9724136999993789,2.6380012999998144
19,160,6.896526800000174,1.4310431999992943,1.6237819999996645,2.6200926000001346
19,170,28.188023800000337,2.001057200000105,2.7881452999999965,2.8737992999995186
19,180,17.647027099999832,1.7989111999995657,2.1611883000005037,3.26080710000042
19,190,127.93572500000028,1.803968000000168,2.1906102000002647,3.3921298000004754
19,200,146.6965492999998,1.836622100000568,2.1948935999998866,3.4684929999993983
20,10,0.011500300000079733,0.23445819999960804,0.25556049999977404,0.4039789999997083
20,20,0.01999000000068918,0.35221570000067004,0.37940900000012334,0.511146099999678
20,30,0.05632510000032198,0.2987905999998475,0.3579954999995607,0.5615677000005235
20,40,0.07377649999943969,0.49349009999968985,0.6130433999996967,0.9540968000001158
20,50,0.1362063999995371,0.5934387999996034,0.7266866999998456,0.9977911000005406
20,60,0.16137590000016644,0.5377412999996523,0.6497117000008075,0.980709499999648
20,70,0.20791550000012649,0.9168099000007714,1.3071788999995988,1.292913000000226
20,80,0.2084911000001739,0.9535540000006222,1.1286636999993789,1.4942900000005466
20,90,0.2644281000002593,1.2079064999998081,1.000480400000015,1.5012782000003426
20,100,0.22361290000026202,0.9618915999999444,1.27302889999919,2.005041600000368
20,110,0.31545270000060555,1.254396799999995,1.4471244999995179,1.9164013999998133
20,120,0.8145674999996118,1.291527700000188,1.448532499999601,1.9898766000005708
20,130,0.3561221999998452,1.3759380000001329,1.6588811000001442,2.328218499999821
20,140,1.1651514999994106,1.5764197999997123,1.764928200000213,2.377039799999693
20,150,5.551903000000493,1.516088899999886,2.002602499999739,2.6512974999996004
20,160,9.245792199999414,1.8653483999996752,1.76344010000048,2.996606300000167
20,170,11.965399400000024,1.9113421000001836,1.9719526000008045,3.0707031000001734
20,180,20.378981400000157,1.7651928000004773,2.7107444000002943,2.7744237999995676
20,190,17.76133909999953,1.6351697000000058,2.197019899999759,3.005909800000154
20,200,79.1422891000002,2.610000900000159,2.786088299999392,4.269475600000078
21,10,0.015243400000144902,0.25131599999986065,0.2957925000000614,0.3870382000004611
21,20,0.08693940000011935,0.31403580000005604,0.45976750000045286,0.5268075000003591
21,30,0.07811489999949117,0.3282853000000614,0.3855809999995472,0.5005455000000438
21,40,0.10212820000015199,0.4693358000004082,0.6993412000001626,0.8638675000001967
21,50,0.17813740000019607,0.5522674000003462,0.8527366999996957,1.0119802000008349
21,60,0.13670360000014625,0.49035660000026837,0.6258236000003308,1.0617559000002075
21,70,0.2042299999993702,0.8488035000000309,1.2651984000003722,1.3786394999997356
21,80,1.6864534000005733,1.0088082000002032,0.9521535000003496,1.4774436999996396
21,90,1.5886013999997886,0.9077675999997155,1.6881758999998056,1.8982851000000664
21,100,2.065671499999553,0.9821336000004521,1.3158579000000827,1.8391632000002573
21,110,2.1551886999995986,1.1390938999993523,1.8794461999996201,1.7995238000003155
21,120,1.4967694999995729,1.2976036000000022,1.3852173000004768,2.2823773999998593
21,130,3.7997236999999586,1.4214076999996905,2.2896125000006577,2.9075872000003073
21,140,9.010014199999205,1.3841151999995418,1.6599723999997877,2.820654499999364
21,150,10.856988300000012,1.495984899999712,1.7656838999992033,2.444122000000789
21,160,34.76044719999936,1.3609483999998702,1.642974200000026,2.441115899999204
21,170,93.18677630000002,1.8832367999993949,2.0341723000001366,3.1121979999998075
21,180,180.1058334999998,1.8559407000002466,2.8396740999996837,3.460909499999616
21,190,180.22049619999962,2.0670742000002065,2.0708105999992767,2.9262751000005665
21,200,180.21319640000002,1.792207600000438,2.1941674999998213,3.359143800000311
22,10,0.014914599999428901,0.21668489999956364,0.3701029000003473,0.4662181000003329
22,20,0.04401090000010299,0.2543303000002197,0.3711547000002611,0.5057945999997173
22,30,0.08500129999993078,0.2618435000003956,0.3315830999999889,0.4928304000004573
22,40,0.08939190000000963,0.4258137999995597,0.5547327000003861,0.9721606000002794
22,50,0.1589386999994531,0.5900440999994316,0.7321468000000095,0.9586116999998922
22,60,0.18593050000072253,0.7914018999999826,0.7118714999996882,0.9897654999995211
22,70,0.2705175999999483,1.084933899999669,1.322291700000278,1.4588765000007697
22,80,0.962112199999865,0.8299096999999165,1.1834853000000294,1.459251100000074
22,90,0.8938283000006777,1.2607488000003286,1.2579925000000003,1.7306914000000688
22,100,3.774435500000436,1.0061107999999876,1.3034052999992127,2.158562300000085
22,110,8.105995300000359,1.1066367000003083,1.2983359999998356,2.34217979999994
22,120,3.005211099999542,1.2730960999997478,1.689736900000753,1.927274199999374
22,130,11.360422499999913,1.4074312000002465,1.578019200000199,2.7271418999998787
22,140,11.861174399999982,1.5213732000001983,1.973481200000606,2.4064782000004925
22,150,48.880441000000246,1.4418886999992537,1.6882722000000285,3.0508104999998977
22,160,93.93796060000022,1.5428987000004781,2.044653699999799,2.632335199999943
22,170,164.76019869999982,1.6844865000002756,2.0930774999997084,3.3341762999998537
22,180,180.10579849999976,1.8990339000001768,2.058768599999894,3.3972288999993907
22,190,180.19520570000077,1.9373862000011286,2.2486609000006865,3.0394268999989436
22,200,92.628635699999,1.849211299999297,2.215951700000005,3.5124379999997473
23,10,0.014677299999675597,0.1984840000004624,0.2791813000003458,0.3867599000004702
23,20,0.06469079999988026,0.26936209999985294,0.3259323000002041,0.43262809999941965
23,30,0.08202220000021043,0.3282087000006868,0.35969069999919157,0.4751995000005991
23,40,0.08362830000078247,0.5011017999986507,0.7867095999990852,0.9696936000000278
23,50,0.08291029999963939,0.45526020000033895,0.5821857999999338,1.006592300000193
23,60,0.15031719999933557,0.5932305000005726,0.7124167999991187,1.1087810000008176
23,70,0.17082049999953597,0.7927366000003531,1.2512870999998995,1.7073209999998653
23,80,0.483055400000012,0.8475213999990956,1.3269617000005383,1.6197535999999673
23,90,0.3470300999997562,0.8507009000004473,1.0657845999994606,1.6174952000001213
23,100,0.3687812000007398,1.0535471000002872,1.402204600000914,1.7975571999995736
23,110,0.3376129000007495,1.038990000000922,1.5645686000007117,2.486289399999805
23,120,0.8774741999986873,1.1102233000001434,1.2941021000006003,2.004159299998719
23,130,1.289628399999856,1.3938524999994115,1.8555609999984881,2.475599199999124
23,140,2.230657899999642,1.3965136000006169,1.7279707999987295,2.47808619999887
23,150,2.1189510000003793,1.7147420000001148,1.6340799999998126,2.469809800000803
23,160,7.871661099999983,1.5288558000011108,1.9688955999990867,2.865325099999609
23,170,5.2204600000004575,1.605240099999719,2.3043154000006325,3.441096700000344
23,180,11.602190999999948,1.9046125000004395,2.152719800000341,3.4104121000000305
23,190,13.205652000000555,1.6643717999995715,1.9572625000000698,3.3708461000005627
23,200,70.32218690000082,2.4683107000000746,2.920276600001671,3.648026700000628
24,10,0.014421600000787294,0.23226810000051046,0.28711549999934505,0.4377507000008336
24,20,0.06042470000102185,0.27009019999968586,0.323969399998532,0.5002979000000778
24,30,0.08357509999950707,0.2633139999998093,0.32724189999862574,0.46429619999980787
24,40,0.10651420000067446,0.555824200000643,0.7884930999989592,0.9995159999998577
24,50,0.2717788999998447,0.6762720999995508,0.7557333999993716,0.9791368000005605
24,60,0.21199960000012652,0.5368975000001228,0.7148828999997932,1.0407992000000377
24,70,0.37472969999907946,0.8220367999983864,1.018284499999936,1.5459071999994194
24,80,1.1175340999998298,0.8400225999994291,1.1538275999992038,1.4539366999997583
24,90,2.3833213999987493,1.0263371000000916,1.1384902000008879,1.4450495000000956
24,100,2.5408692000000883,1.166986199999883,1.3443372000001546,1.724889000000985
24,110,3.433832299999267,1.034813000000213,1.251505400001406,2.005008000000089
24,120,3.4029121000003215,1.077221899999131,1.2835012999985338,2.048332600001231
24,130,5.051466600001731,1.3048376999995526,1.556287200000952,2.7852782999998453
24,140,3.55099490000066,1.6366968999991514,1.8381035000002157,2.829828500000076
24,150,7.708451499998773,1.4889731999992364,1.8259961000003386,2.7671510000000126
24,160,11.551904699999795,1.7291418999993766,1.918169399999897,2.54625710000073
24,170,7.379218999998557,1.728336500000296,2.187152499998774,3.245845299999928
24,180,8.319795599998542,1.8135650999993231,2.449118399999861,3.554512099999556
24,190,18.715244200000598,1.769757000000027,2.2412294000005204,3.101088900000832
24,200,50.32129159999931,2.4106886999998096,2.5436102999992727,3.4497074999999313
25,10,0.014192099999490893,0.2313014999999723,0.25949260000015784,0.4207440000009228
25,20,0.018326299999898765,0.2917431999994733,0.3230992000007973,0.45923539999967034
25,30,0.026758800000607152,0.36526969999977155,0.38524990000041726,0.520317000000432
25,40,0.02763760000016191,0.5684242999996059,0.7904624999991938,0.9813031000012415
25,50,0.03509769999982382,0.6394729999992705,0.7120279000009759,0.8389300999988336
25,60,0.03614899999956833,0.5460320000001957,0.6597507999995287,1.0239717999993445
25,70,0.16180100000019593,0.7910021999996388,1.264461200000369,1.6914221000006364
25,80,0.282778299999336,0.730085399998643,0.9603497000007337,1.4929775000000518
25,90,0.42038750000028813,1.348197399998753,1.4019218999983423,2.249528000000282
25,100,0.41085000000020955,1.1310088999998698,1.2025059999996301,1.8150955000000977
25,110,0.6136965999994572,1.0337201000002096,1.2336046999989776,2.0704961999999796
25,120,1.2841988000000129,1.4872103000016068,1.494881599999644,1.9697427000010066
25,130,1.176068500000838,1.623241199999029,2.257197000000815,2.7627314000001206
25,140,0.6589511000001949,1.346400899999935,1.7978775999999925,2.8216575000005832
25,150,1.8270666000007623,1.5211550000003626,1.9938925999995263,3.1653982999996515
25,160,2.46579390000079,1.886482399999295,2.6107372000005853,3.0778194000013173
25,170,7.3210588000001735,1.7781562999989546,3.1113958999994793,3.3182937000001402
25,180,8.347309899998436,2.115656599999056,2.2853788000011264,3.0868957999991835
25,190,8.543246100000033,1.9193054999996093,2.153601300000446,3.453803500000504
25,200,10.920824599999833,2.091975500001354,2.4699361999992107,3.586210299999948
26,10,0.015435200000865734,0.20686299999943003,0.3213354999988951,0.4536797000000661
26,20,0.06361329999890586,0.25717270000131975,0.3003435000009631,0.5277268999998341
26,30,0.046791299999313196,0.3044986999993853,0.3752081000002363,0.5839218000000983
26,40,0.07471179999993183,0.5026569000001473,0.9968083999992814,0.9431190000013885
26,50,0.09590940000089176,0.5337652999987768,0.5849135000007664,0.9410788000004686
26,60,0.20292499999959546,0.603902000000744,0.7839013999982853,1.038614500001131
26,70,0.21998399999938556,0.6869258999995509,0.866984099999172,1.2951959000001807
26,80,0.2416644000004453,0.7876940999994986,0.9108876999998756,1.448155100000804
26,90,0.318738800000574,0.8061390000002575,0.9763039999998,1.4778335000009974
26,100,0.46250419999887527,0.9214821999994456,1.233446100000947,1.9725541999996494
26,110,0.7416355999994266,1.3669379999992088,1.4439848000001803,2.118267100000594
26,120,0.6680439000010665,1.2305131000011897,1.5481938000011723,1.8887653000001592
26,130,0.6373308999991423,1.227062300000398,1.5392356000011205,2.4505716000003304
26,140,1.4213674000002356,1.5698621999999887,1.8202737999999954,2.607004400000733
26,150,1.0050487000007706,1.588982000001124,1.943793899999946,2.6101087000006373
26,160,0.5864841999991768,1.3673963000001095,1.6441821000007621,2.702716199999486
26,170,1.8858218999994278,1.8508375999990676,2.6139461000002484,3.4480201000005763
26,180,1.1904649999996764,1.5389858999988064,1.8620283999989624,3.0967118999997183
26,190,4.070273299999826,2.021457699998791,2.1471559000001434,3.118345100001534
26,200,10.41625490000115,2.0539317000002484,2.544447799999034,3.382529800001066
27,10,0.014946799999961513,0.20440559999951802,0.27027429999907326,0.39507919999959995
27,20,0.020187499998428393,0.28412349999962316,0.3690572000014072,0.49110560000008263
27,30,0.08266759999969508,0.3634576000004017,0.3833828999995603,0.543878999998924
27,40,0.15326790000108304,0.41541379999944184,0.5434556000000157,0.8129048999999213
27,50,0.09159749999889755,0.477844200000618,0.586641599998984,1.1792220999996061
27,60,0.11273939999955473,0.59541580000041,0.9400270999994973,0.9324204000004102
27,70,0.20760319999862986,0.9048000999991928,1.0269447000009677,1.59217610000087
27,80,0.30867920000127924,0.8641121000000567,1.6832110999985161,1.7749014000000898
27,90,0.6188861000009638,0.7800791999998182,1.073573800000304,1.4295949999996083
27,100,1.970219000000725,1.144595699999627,1.4105885999997554,2.0643086999989464
27,110,2.3993725000000268,1.2068558000009943,1.8506288000007771,1.8585887999997794
27,120,6.522847500000353,1.0712639000012132,1.2961137000002054,2.118576300001223
27,130,7.396551699999691,1.4723016999996617,1.9124742000003607,2.617790400001468
27,140,8.66675849999956,1.6285920000009355,1.900210199999492,2.553489100000661
27,150,42.33368619999965,1.4222678999994969,1.8284862999989855,2.656571999999869
27,160,43.565565299999435,1.5243102999993425,2.337507899999764,2.9615305999996053
27,170,72.19794910000019,1.7335105999991356,2.0992005999996763,3.2795454999995854
27,180,73.76527680000072,1.8543166999988898,2.24528090000058,3.347856899999897
27,190,180.17894569999953,1.688889900000504,2.2913633000007394,3.516738300000725
27,200,180.127437000001,1.8061317000010604,2.1997706000001926,3.6342519000008906
28,10,0.01463520000106655,0.21740850000060163,0.2582488000007288,0.39815289999933157
28,20,0.019247700000050827,0.28730089999953634,0.3025660000002972,0.5161275000009482
28,30,0.07959179999852495,0.2716215000000375,0.33488410000063595,0.4790926000005129
28,40,0.12981740000032005,0.5002170999996451,0.6631421000001865,0.8760127000005014
28,50,0.1586011999988841,0.6547550999985106,0.7185782999986259,1.094657699999516
28,60,0.3732405999999173,0.6585570000006555,1.0103949000003922,1.3381921999989572
28,70,0.4358128999992914,0.7792296999996324,0.989467200000945,1.5196039999991626
28,80,0.5824698000014905,0.8867918999985704,1.0189310000005207,1.6804811999991216
28,90,0.884766999999556,0.8031940000000759,1.0031251000000339,1.518883900000219
28,100,0.7365551000002597,0.9463075999992725,1.185063300001275,1.8660048999990977
28,110,0.9374012000007497,1.3128085999996983,1.354935100000148,2.1727148999998462
28,120,1.6207302000002528,1.3096213999997417,1.6333942000001116,2.6572994999987714
28,130,3.960336100000859,1.2117222999986552,1.4763466000003973,2.630487500000527
28,140,2.7912176000008913,1.6023193000000902,1.7143880000003264,2.545306600000913
28,150,9.46546219999982,1.3978557999998884,1.8538873000015883,2.507146699999794
28,160,19.512189699999,1.3478011999995942,1.6397535999985848,2.384118399999352
28,170,13.6576417999986,1.7460143999996944,2.8197356999990006,3.331388999999035
28,180,53.32003439999971,1.8877099999990605,2.8488065999990795,3.449510200000077
28,190,148.8911404999999,1.9248160000006465,2.2713371999998344,3.6886562000017875
28,200,120.76253369999904,2.0643182000003435,2.419885499999509,3.892417099999875
29,10,0.01502009999967413,0.19498470000144152,0.30297539999992296,0.42204320000018924
29,20,0.022615899999436806,0.33518439999897964,0.45881030000055034,0.5769884999990609
29,30,0.058704799999759416,0.31793520000064746,0.4023816999997507,0.5256654999993771
29,40,0.09460260000014387,0.5139266000005591,0.70481220000147,0.9274482000000717
29,50,0.12928050000118674,0.5741465999999491,0.6769053000007261,0.8702876999996079
29,60,0.1276613999998517,0.618984000000637,0.727781400000822,1.1629042999993544
29,70,0.19758289999845147,0.8624537999985478,1.3161110000000917,2.145205900000292
29,80,0.2960791000004974,0.9010899999993853,1.029449300000124,1.8147016000002623
29,90,0.5710343999999168,0.8150421000009374,1.0784222000002046,1.7827548999994178
29,100,0.5123306000004959,1.0903555000004417,1.3462562000004255,1.8518390999997791
29,110,1.1454401000009966,1.4732696999999462,1.5960685999998532,1.9379712999998446
29,120,1.3471820000013395,1.334495799999786,1.7511122000014439,2.548129400000107
29,130,2.206124700000146,1.3894022999993467,1.856084600000031,3.2616108000001987
29,140,3.8655146999990393,1.6375040000002627,2.865654999999606,3.837311100000079
29,150,6.539618799999516,1.880740999999034,2.358866599999601,3.1753724999998667
29,160,22.970550699999876,1.8890569000013784,2.899425199999314,3.0068527000003087
29,170,29.213688900001216,1.915010099999563,2.3245734000011,3.2127032999997027
29,180,25.129827400000067,2.0165185000005295,2.127179099999921,3.5520586000002368
29,190,35.00042670000039,2.648106099999495,2.44393029999992,3.052958899999794
29,200,28.8608136999992,2.2083947000010085,2.5172949000007065,3.676683400000911
30,10,0.015868800001044292,0.2503988999997091,0.3727885000007518,0.5068938000003982
30,20,0.02299459999994724,0.24806550000175775,0.3337197000000742,0.4944354999988718
30,30,0.04258949999893957,0.2564067999992403,0.319806299999982,0.5081547999998293
30,40,0.07381919999897946,0.44755369999984396,0.6754199999995762,0.9737241000002541
30,50,0.14274529999966035,0.5629288999989512,0.850371600001381,1.0586492000002181
30,60,0.368209600001137,0.6682459000003291,1.0244818999999552,1.0262440000005881
30,70,0.6544785999994929,0.8427895000004355,1.0650987999997596,1.3164203999986057
30,80,0.47420659999988857,0.7714694000005693,0.9909786000007443,1.3108456999998452
30,90,0.8779861000002711,1.1480291999996552,1.547149600000921,1.8097321999994165
30,100,0.8121173999988969,1.1661806000010984,1.485607100001289,1.8011527999988175
30,110,1.2239467999988847,1.3681175999990955,1.3418197999999393,1.8977413000011438
30,120,0.9598867999993672,1.0387909000000946,1.368338299998868,1.9006767000009859
30,130,1.4590731000007509,1.284782599999744,1.6115895000002638,2.683934300001056
30,140,3.86960739999995,1.332513100000142,1.6476395000008779,2.8456496999988303
30,150,4.502633699999933,1.5202810999999201,1.6945207999997365,2.413287700001092
30,160,4.060057400000005,1.8392404000005627,2.6309499999988475,2.5967904000008275
30,170,10.437975599999845,1.713513000000603,2.4147665000000416,2.8721370000002935
30,180,19.190389100000175,1.7449429999996937,2.352375200000097,2.9905028999983188
30,190,20.496832300001188,2.517249399999855,2.3447355999996944,3.4319625000007363
30,200,64.464620499999,2.118046100000356,2.4404744999992545,3.7213154999990365
31,10,0.015614199999617995,0.20440789999884146,0.23749659999884898,0.4802159999999276
31,20,0.02075709999917308,0.27648860000044806,0.2904140999999072,0.5311074000001099
31,30,0.07471929999883287,0.3470851000001858,0.4123373000002175,0.6328295000002981
31,40,0.0842955999996775,0.46402730000045267,0.6362398000001122,1.047020899999552
31,50,0.10532740000053309,0.6040841000012733,0.9690590000009252,1.4015811000008398
31,60,0.15114840000023833,0.6097337999999581,0.831871599999431,1.4310930999999982
31,70,0.4112117999993643,0.8587220999997953,1.0221888000014587,1.5189754999992147
31,80,0.24846319999960542,0.8766039000001911,1.1949585000002116,1.6878890999996656
31,90,0.2816378999996232,1.0041559000001143,1.562079299999823,1.8540444000009302
31,100,0.36763780000001134,0.9805946000014956,1.2553069000005053,1.94244499999877
31,110,0.6610356999990472,1.2984384999999747,1.4150713999988511,1.99297050000132
31,120,0.9977249000003212,1.0838122999994084,1.3531394000001455,2.165829499999745
31,130,1.12207540000054,1.8669757999996364,2.585999400000219,3.4505019999996875
31,140,3.75315799999953,2.272952200000873,2.3813783999994484,4.2429965999999695
31,150,4.125321700001223,2.813531100000546,2.8927050000002055,3.5842615000001388
31,160,11.55101139999897,1.858893700000408,2.2463238000000274,3.4985792999996193
31,170,9.937518000000637,1.8782298999994964,2.402278399998977,4.009622400000808
31,180,11.315252299998974,1.8049785000002885,2.253701599998749,4.035888200000045
31,190,21.52360890000091,2.69449799999893,2.867907899999409,4.254151499999352
31,200,28.5365855,2.4395473999993555,3.1565018000001146,4.165831600001184
32,10,0.01409609999973327,0.17516350000005332,0.246870899998612,0.3752946000004158
32,20,0.01832289999947534,0.29999019999922893,0.443480300000374,0.44812089999868476
32,30,0.02503930000057153,0.28825719999986177,0.33190710000053514,0.5034926999996969
32,40,0.030028600000150618,0.5610312999997404,0.6024132000002282,1.0456795999998576
32,50,0.09005489999981364,0.4620513999998366,0.5737178999988828,1.022273500000665
32,60,0.1604434000000765,0.5719945000000735,0.7058469000003242,1.1186528999987786
32,70,0.30578179999974964,0.8690848999995069,1.1921107999987726,1.373454299999139
32,80,0.26652520000061486,0.8861207000009017,0.984942900000533,1.4047785000002477
32,90,0.5735122000005504,0.7467097000007925,1.05098100000032,1.362734599999385
32,100,1.2894221000005928,1.0242859999998473,1.2962446000001364,1.8559977000004437
32,110,1.1907289999999193,0.9871851000007155,1.2245841000003566,1.9789514000003692
32,120,1.4224814999997761,1.3448656000000483,2.0479388000003382,2.559498299999177
32,130,2.643039000000499,1.5138289000005898,1.8701667000004818,2.815187199999855
32,140,3.9928829000000405,1.2614396000008128,1.559889899999689,2.7849026000003505
32,150,4.380654299999151,1.2552645000014309,1.5774609000000055,2.784703299999819
32,160,7.751243599999725,1.7134289000005083,1.7828212000003987,3.165287600000738
32,170,15.388179800000216,1.7335418000002392,3.015010999999504,3.7504031999997096
32,180,8.574177299999064,2.0512154000007286,2.1310494000008475,2.7134831000003032
32,190,19.63808220000101,1.6664607000002434,1.9362481000007392,3.487945099999706
32,200,6.626992900000914,2.4642800000001444,2.826105699999971,3.230924800000139
33,10,0.014814699999988079,0.20038389999899664,0.25268270000015036,0.39123250000011467
33,20,0.018901600000390317,0.3145174000001134,0.4310650999996142,0.5806221999991976
33,30,0.02458440000009432,0.3436489999985497,0.3492538999998942,0.5928387000003568
33,40,0.07420049999927869,0.5057680999998411,0.7184420000012324,0.9734164999990753
33,50,0.17688900000030117,0.6092583999998169,0.7480914000007033,0.9391783000010037
33,60,0.21756119999918155,0.7579745000002731,0.7232670000012149,0.8787384999995993
33,70,0.3678385999992315,0.7042584999999235,0.9088982000012038,1.5071547999996255
33,80,0.32732430000032764,0.9523392999999487,1.0053214999988995,1.3434749999996711
33,90,0.3651202999990346,0.8937889000007999,1.5123879999991914,1.6874103999998624
33,100,0.4432286999999633,1.2762676999991527,1.4026911999990261,2.245129900000393
33,110,0.96510059999855,1.30873050000082,1.521847500000149,1.9292331999986345
33,120,1.2710663999987446,1.3788015999998606,1.3305216000007931,1.9108331000006729
33,130,3.243185100000119,1.7918872999998712,2.1618024999988847,2.716531500000201
33,140,3.47350329999972,1.536206900000252,1.8664431999986846,2.7027061999997386
33,150,9.67955830000028,1.3680411000004824,2.0800349000001006,2.819943399999829
33,160,8.399789500001134,1.5447898999991594,2.1715229000001273,2.9626038999995217
33,170,14.991404899999907,1.5289173000001028,1.8781228000007104,2.889561699999831
33,180,40.4801666000003,1.7448132999998052,1.8903664999998,3.306559399999969
33,190,15.223960599998463,2.1788394000013795,3.1931934999993246,3.068700900001204
33,200,38.679650399999446,2.3382536999997683,2.7145729000003485,3.72425960000146
34,10,0.011311499998555519,0.1937562999992224,0.29802419999941776,0.40501810000023397
34,20,0.01947210000071209,0.34720240000024205,0.3504768000002514,0.441087700000935
34,30,0.07291429999895627,0.31616939999912574,0.39490140000089013,0.6017704999994749
34,40,0.09220149999964633,0.5091042000003654,0.6922854000004008,0.9524321000008058
34,50,0.12416739999935089,0.6220329999996466,0.6518081999984133,0.9369865999997273
34,60,0.16922619999968447,0.5284415000005538,0.7768971999994392,1.2920556999997643
34,70,0.21793070000057924,0.8280627999993158,1.08633860000009,1.5629005999999208
34,80,0.25418940000054135,0.9624339999991207,1.1272372000003088,1.6538626000001386
34,90,0.43998929999906977,1.006090700000641,1.0364607999999862,1.7540779999999359
34,100,0.46016770000096585,1.1093411000001652,1.2978985000008834,2.0735932999996294
34,110,0.7978280999996059,1.1354164000003948,1.2495851000003313,1.921264100001281
34,120,2.856169700000464,1.2925824999983888,1.7067889999998442,2.5075545999989117
34,130,2.7298639999989973,1.4365655000001425,1.9154300999998668,2.5264282999996794
34,140,11.275251600000047,1.593218899999556,1.7563866000000417,2.573109299999487
34,150,12.301943800001027,1.567572599999039,2.467820199999551,2.4415081000006467
34,160,19.18222070000047,1.5904006000000663,1.8412638000008883,3.0457721000002493
34,170,21.60563590000129,1.9796469000011712,2.052617500001361,3.2177050999998755
34,180,35.25437620000048,1.837230000001,1.9987952999999834,3.4772592000008444
34,190,91.6676736999998,1.6024422999998933,1.9623303999997006,3.46578529999897
34,200,135.0736892999994,2.3011523999994097,2.2886281999999483,4.093605599999137
35,10,0.015483999999560183,0.22678730000006908,0.3456970999995974,0.5197261000012077
35,20,0.04517699999996694,0.25735209999947983,0.3538714999995136,0.458115600000383
35,30,0.10888390000036452,0.3180358999998134,0.5104575000004843,0.5030905000003258
35,40,0.1590087999993557,0.4909573000004457,0.7080452000009245,0.8645716999999422
35,50,0.20986860000084562,0.6101987000001827,0.9312690999995539,1.2864432999995188
35,60,0.36262209999949846,0.6575927000012598,0.7814723999999842,1.1769268999996711
35,70,0.7462504000013723,0.8026028999993287,0.9787143000012293,1.401248799998939
35,80,1.0477898999997706,0.7526090000010299,1.4316119000013714,1.8123403000008693
35,90,1.406329800000094,1.0253068999991228,1.4001828000000387,1.7678111999994144
35,100,3.9430817000011302,1.162575399999696,1.4809392000006483,2.1883676999987074
35,110,2.712631099999271,1.22480060000089,1.3898303000005399,2.166040100000828
35,120,3.76816350000081,1.4538050000010116,1.3913159000003361,2.2405893999984983
35,130,11.620559400000275,1.4547913999995217,2.659939699999086,2.5304080999994767
35,140,10.480161699999371,1.4733642999999574,1.6727049999990413,2.385287300001437
35,150,45.60615549999966,1.5540910999989137,2.5573487999990903,2.4572471999999834
35,160,66.65756779999901,1.489939900000536,1.6465033999993466,2.982409000000189
35,170,118.11305800000082,2.027845000000525,2.020691199999419,2.874470900000233
35,180,138.83425669999997,1.7363409000008687,2.358878499999264,3.634818599999562
35,190,133.16701889999968,2.0984036000008928,2.859593799999857,3.989743500000259
35,200,143.38543969999955,2.0679744000008213,2.396804500000144,3.456609799999569
36,10,0.015048299999762094,0.17163110000001325,0.24231400000098802,0.38687019999997574
36,20,0.01954479999949399,0.3303864999998041,0.41334630000164907,0.5104032999988704
36,30,0.08167710000088846,0.28901480000058655,0.3493486999996094,0.5014575999994122
36,40,0.1044077999995352,0.5904942999986815,0.8667432999991433,0.9003678000008222
36,50,0.13659980000011274,0.6585498999993433,0.6289336999998341,0.9794470000015281
36,60,0.39417779999894265,0.6198285999998916,0.8144531999987521,0.999778299999889
36,70,0.48573020000003453,0.7931356999997661,1.238075299999764,1.4181516999997257
36,80,1.4617225999991206,0.8416182000000845,0.9481825000002573,1.6404813999997714
36,90,1.139206899999408,0.9559938000002148,1.5089884999997594,1.6048396000005596
36,100,1.3688851999995677,1.1743156999982602,1.3074388000004546,1.8702644000004511
36,110,1.3946867000013299,1.2452300999993895,1.985987500000192,2.1673743999999715
36,120,2.333725599999525,1.2426918999990448,1.5625772000003053,1.9057412000001932
36,130,2.406543299999612,1.574056000001292,1.710407500000656,2.656248199999027
36,140,3.76337649999914,1.513362199999392,1.9745402000007743,2.4055301999997027
36,150,10.872139199998855,2.0327553000006446,1.8036260999997467,2.933631500000047
36,160,7.4939224000008835,1.3647989000000962,1.7784451000006811,3.032343099999707
