process,non_linear,sigma,run,train_size,p_spot,p_m1,ridge,lasso,mlp_seo,rnn_seo,lstm_seo,dda_ml1,dda_ml2,mlp_ieo,rnn_ieo,lstm_ieo
mr,False,10,60,25,4.042702258380552,4.215702636719898,0.8368994883213863,0.5526887920301861,1.0597042311900042,0.8697405849806618,1.0089899679634993,1.0693122689367471,1.0693122689367471,1.1467707895108215,1.0286763793666698,1.3487597404593794
mr,False,10,60,73,4.042702258380581,4.215702636719898,1.024469228858521,1.1402066705518674,1.1995934070764325,1.0164450083886987,1.04266616950825,1.08853830229427,0.8707402471346518,1.282335883636644,1.102632116845303,1.3005328242863436
mr,False,10,61,25,4.30315149416318,4.786338363087891,1.0120786584421975,0.4654298546518952,1.0338528848908999,0.6048451714339146,0.6479436467825214,0.2586796264001968,1.7379043594588701,1.0163635962502455,0.7770901652814175,0.8703863839275214
mr,False,10,61,73,4.30315149416318,4.786338363087891,0.40768219832901564,0.2255103304005383,0.5105102235811197,0.40062303810190925,0.46182393468570765,0.3424566761068401,0.4104743889642778,0.8007435859414472,1.0252401142596708,1.0726507562550103
mr,False,10,62,25,5.341391298178047,5.385118767207042,0.4045433854188562,1.0424745672276834,0.3984269194588246,0.1284311887584904,1.6452458561153138,1.1780808690290587,1.6844806720785346,0.725476758811741,1.7459226558640042,1.7676178867382528
mr,False,10,62,73,5.3413912981780625,5.385118767207025,0.12334555620268513,0.117229090242638,0.8543898080292425,0.12843118875847492,0.40454338541884066,1.0934450031048517,0.6132195098143163,1.0878494770333207,0.6010289563686538,0.9522431752319763
mr,False,10,63,25,5.277942441174986,4.407549478518004,0.7885467784730144,0.4131151555857946,0.39316277132809385,0.7400814147576409,0.9765274316643514,0.4577750033807808,0.5954782504678049,1.5473199329250558,0.6684551164719537,1.4614877902335983
mr,False,10,63,73,5.277942441174987,4.407549478518004,0.7598243637441904,0.4328581045723735,0.7885467784730293,0.7400814147576558,0.7885467784730293,0.6311739181265055,0.7503239589468803,0.7885467784730293,0.8134636772814662,0.8134636772814662
mr,False,10,64,25,3.9166718710019257,3.8979635328364273,1.3528492612873122,0.987113269764027,1.2271600607905113,1.234670544209349,1.5368453887336941,0.7521494800099587,0.8624532473523007,0.9452273975208256,1.143498822887404,1.266707724826976
mr,False,10,64,73,3.9166718710019257,3.897963532836457,1.3465057388233663,0.8834883958764453,1.3957361771787387,1.0443308942990215,1.366236831308363,0.7757362769469599,0.8624532473523007,1.1768743109012931,1.21577509860829,1.3465057388233663
mr,False,10,65,25,4.356810031645924,4.069625352041045,0.4427490142448209,0.49675231004331,0.535691873669922,0.49675231004331,0.6964097690723468,0.7707776297719156,0.74115648125022,0.8846010968554956,0.8541335187806407,1.8698607147823714
mr,False,10,65,73,4.356810031645924,4.069625352041045,0.46982862147134186,0.39740986947793805,0.3799176177989082,0.46982862147134186,0.46982862147134186,0.8126520287277389,0.6333060890251567,0.46476777604020003,0.7303885229164178,0.5268398183129933
mr,False,10,66,25,4.289545892751105,3.757768652832753,0.9981135440812092,0.9981135440812092,0.9100854668281838,1.0727487861508977,1.449747826210198,1.2630598291739252,0.8550908348795392,1.2259896069648488,1.7964776894393968,2.3911347514572108
mr,False,10,66,73,4.289545892751105,3.757768652832753,0.8036383772487086,0.8318172199279442,0.6236735327550458,0.5389113004756545,0.546584350016795,0.9111033364919632,0.9206205324588025,0.7601446472086645,1.10198544322265,0.872901671031732
mr,False,10,67,25,3.681248844895122,3.662294829437027,0.8114430771242855,0.6542413402028376,1.837481818391239,1.193412271081791,2.201830425826507,0.5977327761019298,0.9653500590465115,1.4782440288798326,1.738045348712075,2.3056602401605
mr,False,10,67,73,3.681248844895122,3.6622948294369975,1.1026104357630013,0.8013422264145026,0.48686785174822667,1.1658241939577845,0.8848588501211294,0.8585451884746351,0.9073943470501605,0.9846996453710235,1.0499727501595753,1.0499727501595753
mr,False,10,68,25,4.580632680492126,3.621307235585362,0.7495090915735896,1.1832084214630805,0.4932719910065964,0.7954822069065223,0.6545923678989681,0.2731334800387061,0.41949178438842527,1.5080503932817275,1.4673496868569567,1.5502500375568569
mr,False,10,68,73,4.580632680492096,3.621307235585362,0.34975120108843405,0.34975120108843405,0.3413844831137072,0.43543481704964987,0.5360123701347151,0.3416055210289387,0.4330350661296223,0.6777493376813591,0.5926772557332659,0.5926772557332659
mr,False,10,69,25,4.471477294850827,4.3882508444801305,1.80980207250028,0.7541553415561573,1.7133514160295078,1.2273710270712275,1.4868398270504979,1.3518532223425572,1.8795297559507398,1.6107456416770831,2.0242525473646076,2.3177592101248536
mr,False,10,69,73,4.4714772948508115,4.388250844480145,0.7136739522560391,0.8359377544455951,1.0251600353675097,0.8056808584876202,0.937211799998442,0.9279446606771614,0.5008315068640137,0.9670764938782119,0.9279446606771614,0.8056808584876202
mr,False,10,70,25,3.5035599527443617,3.7463253677460577,1.4406707180975167,2.2428928055896535,1.2276150126645582,1.3837437180345888,1.3935674617410418,1.2619365083281537,1.4969228462176591,1.029185518309153,0.8904546336767463,1.5558407167125097
mr,False,10,70,73,3.5035599527443626,3.7463253677460737,0.6415666769803016,0.7719396020834627,1.0723444715535375,0.9035229983483501,1.2302636983895137,0.730192792393368,0.9453016517913791,0.8197968726250158,0.7013691267855304,0.6288053979839227
mr,False,10,71,25,4.926076588570156,4.909673112263901,0.8672220077421399,0.5665634186362882,1.3065244920359023,1.0370893463350488,1.3299035975088886,0.9023224787730624,1.041210573218745,1.0354259293112031,0.7899149267983882,1.156349149880198
mr,False,10,71,73,4.926076588570156,4.909673112263901,0.4807675213858988,0.5022839185356999,0.709365738860801,0.4807675213858988,0.6487350984654697,0.7704886572878152,0.8482858650665509,0.7265561204234278,0.527649934654439,0.5234933242521259
mr,False,10,72,25,4.51395658341436,3.8260067097034596,1.4691884958207662,2.126802600947306,0.8985928954338764,1.343668509532113,1.3310747642087122,1.2595071672778408,1.1253891942403167,1.1513215058600672,0.958638314070916,1.5583039192700372
mr,False,10,72,73,4.51395658341436,3.8260067097034596,0.6386861519301233,0.6386861519301233,0.6516290482780138,0.9936802595756097,1.2277098996984583,2.177272243857355,1.285369656245923,0.7655409021970925,0.7655409021970925,0.9876392115137281
mr,False,10,73,25,4.217929407072483,5.020788426125263,0.7184025003837861,0.7184025003837861,0.49269514203362463,0.35299401037379313,1.1134819038797394,0.6385520607933327,0.702125896515943,0.6809088329768174,0.7840229343461085,0.8289989105495875
mr,False,10,73,73,4.217929407072483,5.020788426125263,0.5536212068058897,0.9458280157969823,0.7413057163598896,0.7184025003837861,0.8108595530982303,0.5319816986563828,0.7798611175060679,0.484067370067564,0.23973629313152536,0.23973629313152536
mr,False,10,74,25,4.548567050259348,4.759611366270778,1.3915995386309357,0.8338281572895022,1.4804191995649099,1.614467082860946,1.4864617127172082,1.2626984997059374,3.059770844477906,1.3030065437976135,1.4524933890600233,1.7943978145232358
mr,False,10,74,73,4.548567050259331,4.759611366270777,0.6084662626072591,0.8921846514074516,1.0383200170644158,0.5209477788834899,0.7150703148631793,0.8468515698550875,0.75780259246783,1.226093288489731,0.6472674551507634,0.9343700535788566
mr,False,10,75,25,4.774434765306966,4.88501593796311,1.509612112419181,2.186350769139545,2.5110692923525266,1.5220708993439576,2.5110692923525266,4.299191593678489,2.6503649141075494,2.8086886692382773,3.2779762153698098,3.8728135173642437
mr,False,10,75,73,4.774434765306934,4.88501593796311,0.9380857698964329,0.724503569166559,1.0483192337018257,0.800904299869681,1.0385620816519847,0.6839218003203197,2.034003925501149,1.0416851493236199,1.377809392022161,1.421529275059391
mr,False,10,76,25,4.412426388089311,3.740033920589615,1.3484858586789144,0.9276418304891161,1.2734274996007124,1.1681449187864674,1.7323758577714836,0.906672253359373,0.8043790748342338,1.7353715614128808,1.5143117629070955,2.2611962797693033
mr,False,10,76,73,4.412426388089311,3.740033920589615,1.1103455016707267,0.6889593855439943,0.8284431238014781,0.9641576238577482,1.2200109994216233,0.8833512221493471,1.3596652092408326,0.9089494927619436,0.85197820011024,0.680198582457161
mr,False,10,77,25,3.673564189621729,3.691066168571585,1.4219632564438323,1.0179000848709612,1.6327349615293762,1.4101324199042047,2.087973862574172,1.686608935394716,1.686608935394716,1.333857946635349,1.9330172596104862,1.9903246277387574
mr,False,10,77,73,3.673564189621698,3.6910661685715542,0.5637678599298113,0.7948158149505462,1.063102702681827,0.8254120432071108,0.8588684064122883,0.2841190727587308,0.996481505449254,0.8278756359807873,1.4415105256664411,1.4415105256664411
mr,False,10,78,25,4.660812015229757,5.787705345484176,0.6949992931903509,2.1448044869552656,1.5639572217165831,1.6114486041428702,2.1865189394006066,0.7156515673395094,0.712131863377323,1.2567326185989152,2.9895981974226324,2.699395337025368
mr,False,10,78,73,4.660812015229725,5.787705345484144,0.6019582536154884,0.5061106616519813,0.5235348779581871,0.43650981756282753,0.41970310196435356,0.5845340373092824,0.4190856012566217,0.5613266112368247,0.43650981756282753,0.5235348779581871
mr,False,10,79,25,4.232091216992097,4.381355300697802,1.1994189662681984,1.1371424136034645,0.6707874805727019,1.1204270955258706,1.014364071274509,1.032307910620621,1.032307910620621,1.031546498214921,1.4538884086600905,2.458517859430159
mr,False,10,79,73,4.232091216992097,4.381355300697802,0.520035367164291,0.5032987053439119,0.6621827154977721,0.5733760732506379,0.6803177528637371,0.500549598808654,0.5199107789381157,0.14967986046677595,0.5733760732506379,0.5733760732506379
mr,False,10,80,25,4.112558637763167,4.659984409131996,1.5733737379512744,1.9018024352609832,1.1281805251302444,1.2101471675583348,2.6721549466301164,1.256787479201355,3.0189959706843004,1.9317649263257235,2.1202633692588546,1.7728983147857678
mr,False,10,80,73,4.112558637763167,4.659984409131996,0.8662229016671996,0.9170693392837328,1.1284910280340044,0.9994218744686947,0.8380119209651862,1.0750701261094617,1.4318458812230503,0.9443902977427138,0.8993675460722445,0.9633137241209319
mr,False,10,81,25,4.837122162520872,4.153840871055965,0.4657621999309526,0.366390456827377,1.606698600446481,1.1841588183619958,2.441493343401052,0.7263571843535414,1.9738246399159516,1.3421908279015542,2.031086213803699,2.2180195508898946
mr,False,10,81,73,4.837122162520872,4.153840871055965,0.38572271988005513,0.366390456827377,0.5231428855928091,0.366390456827377,0.570903829373716,0.42130008958870724,0.8292740773266071,0.5365559555034474,0.38572271988005513,0.5365559555034474
mr,False,10,82,25,3.05155050759562,4.285700934022536,1.8908838780134556,1.0892189664094867,1.0460349729213885,1.1906112403484364,1.2698366017207843,0.46208174091438936,2.1851465948735584,1.675172718837636,1.106007424105383,2.019718427415828
mr,False,10,82,73,3.05155050759562,4.285700934022551,0.62168190037877,0.5159050924173714,1.6217182583851637,0.5605658792786993,0.9789251756426735,0.8877820577923323,0.5159050924173714,2.331944237727102,1.8597687021710874,2.19443448937258
mr,False,10,83,25,4.464387430942199,4.2672626038476045,1.463229337979823,0.7942245637750703,1.5090768990778547,1.4943604527026362,1.5090768990778547,0.6368489958943828,1.3560448255768611,1.4067919556438464,1.6019680095178184,2.161171329500423
mr,False,10,83,73,4.464387430942183,4.2672626038476045,0.6381821520360411,0.4596943001369466,0.5156980187989579,0.6598681399896822,0.6590256501638515,0.7731444932356527,0.4690188439453789,0.5052648068839116,0.5052648068839116,0.5052648068839116
mr,False,10,84,25,3.2125309821966117,3.390376388484485,0.950927067554073,0.9884167004724727,0.8826992784584748,1.2306136866190043,1.2354241529318264,0.5155298065701156,0.3880994474766988,0.8816911782436413,0.841925438535576,0.9560232433222755
mr,False,10,84,73,3.2125309821966117,3.390376388484485,0.9488676738070454,0.37791871684603096,1.1629521241703629,0.9220390555075317,0.6453904836856998,0.9077465477935902,0.4301202113545638,1.0178169400605055,0.8822525687262809,0.8278708730214209
mr,False,10,85,25,6.208599159251667,4.769427931198718,1.443928364603595,1.443928364603595,1.248261837603573,0.5572746200932761,1.3963475451618457,0.2245863420136243,0.6380553767457858,2.500759589377549,1.9733530761041487,1.9942150118231698
mr,False,10,85,73,6.208599159251651,4.7694279311987025,0.5410205119134486,0.403818572405062,0.8564165131384792,0.7659605216284021,0.5725851448065239,0.403818572405062,0.403818572405062,2.066555163967077,1.255960853112494,1.3940243147214983
mr,False,10,86,25,4.537992754392993,4.601239329470349,0.558186317708216,0.558186317708216,1.4507280087816647,1.2543310023849115,1.7996920578905715,0.5094291971803003,0.5647840156875316,1.636037243735853,1.1232508290364474,2.70854612611151
mr,False,10,86,73,4.537992754392993,4.601239329470349,0.47438654194004093,0.47438654194004093,0.5123490188846473,0.5326108421755157,0.5326108421755157,1.5836976888370329,2.4255317868605997,0.5765403433616628,0.6021158188943775,0.5765403433616628
mr,False,10,87,25,4.233900699927387,4.882350235471048,1.7766893430337125,1.7309493365055606,0.8438304563956204,0.5670411013546602,2.022296392499554,1.9365379278232047,1.3310743559032074,1.5406134696524938,1.1975440344599062,2.743430539198337
mr,False,10,87,73,4.233900699927387,4.882350235471048,0.5595612731339449,0.8968136087609373,1.2109081338618755,0.8895704629237576,0.34370725579866834,0.8968136087609373,0.20799000963135097,0.829008569601419,0.8366186011360253,0.7363323772536107
mr,False,10,88,25,4.246415504412081,4.674896219272557,1.3614688671140942,0.6101228979472981,1.4044995075884164,1.5401558323230569,1.74406851453437,0.7082730806896553,2.3738771627695905,2.2610660425776903,2.2122449725025954,2.034205412437891
mr,False,10,88,73,4.246415504412095,4.674896219272557,0.9903363887880682,0.737293217168449,1.0974970382893792,1.109973320704671,1.109973320704671,0.6333236879260967,0.5244579251626716,1.044970702698797,0.7183366084815984,0.6887853566305772
mr,False,10,89,25,3.6068771911593847,3.3296357819149787,0.41277515314768554,0.2827713397075743,0.644689689670489,0.830595105644699,0.644689689670489,0.34279134287527285,0.5731724253701799,1.0758012446264178,0.9745694231347577,1.8344150482538755
mr,False,10,89,73,3.6068771911593847,3.3296357819149787,0.41277515314768554,0.41277515314768554,0.7676326084743083,0.41277515314768554,0.4552034021384041,0.49191628420172817,0.26365021182123016,0.8976364219144195,0.9936098993525665,1.0705429005729048
mr,False,10,90,25,3.4547834465604588,3.3393819986451807,0.6810782752627015,0.5846659096184308,0.7955000702916578,1.067045940395817,1.0121207388513676,0.9369851481006654,1.4115680761593858,0.8539262208807982,1.685308008201497,2.4324924144801363
mr,False,10,90,73,3.4547834465604588,3.3393819986451807,0.6616532756040494,0.6777732955312451,0.6148994628714692,0.7415523654957287,0.7121062741357288,0.8631586115979577,0.48109366746037685,0.4137408987985263,0.7853989381695425,0.7853989381695425
mr,False,10,91,25,4.426297488629646,5.613750947330188,0.5991806801674562,0.7949413920312978,1.4574044996671935,1.1073771220219304,2.436218684873791,3.2105078339970143,2.8621426834465424,1.9663009935850901,2.056372048308689,2.3000345452102824
mr,False,10,91,73,4.426297488629614,5.61375094733014,1.4326155913905922,1.4148063083414792,1.189885873939687,0.546921628723126,0.4469629042001413,1.1174051166068553,1.5944114150839845,1.4786017677769205,1.6558147844201565,1.6558147844201565
mr,False,10,92,25,4.415806432650437,4.497830552691541,0.5979127523810605,0.5150570299416097,0.6451696083212287,0.35315171779293897,0.8234206359696792,0.20807175473416617,0.9182592305446857,0.8031073273799474,1.1002875553772917,1.3936793266552765
mr,False,10,92,73,4.415806432650422,4.497830552691526,0.19783310876692112,0.19783310876692112,0.3144900705043379,0.33999288807797645,0.4152765895880653,0.33999288807797645,0.8427398618452292,0.5861940375481592,0.594397305624777,0.7321355184100925
mr,False,10,93,25,3.135469151415399,4.365486871002424,0.4369083341372005,0.8500177804353569,1.4290764607203246,1.3109905865305396,2.5390833669963966,1.7514245597202889,1.716673357072198,1.3201068764694426,1.2911378790364758,2.5040629600687425
